SampleID,0,1
EE87786,0.10757198620130966,0.2510974620930347
EE87787,0.07498486855930538,0.2759973081093501
EE87789,0.11704243839514482,0.21186524804995024
EE87790,0.061118016574773296,0.2889572966801287
EE87791,0.1011281634375606,0.2465249334036565
EE87792,0.10345505625792034,0.22514190465252606
EE87794,0.12141100874429135,0.2179569476278663
EE87795,0.11310127171118264,0.22223378818235004
EE87797,0.13963276825657173,0.1690420705191138
EE87798,0.07418193922756844,0.29252354517271106
EE87799,9.473183994985295e-07,0.34888499380659743
EE87800,0.08822853125091157,0.2621886640937716
EE87801,0.052713480115444265,0.2997068622544059
EE87802,0.10889704576041759,0.22816235661602877
EE87803,0.09400057218905913,0.25283163528056013
EE87804,0.09926326184762765,0.2375791292637212
EE87805,0.0845090317951265,0.27867562692030046
EE87806,0.08234546009548208,0.26864314022962665
EE87807,0.1404841169167107,0.19029767990809424
EE87809,0.08787078583156005,0.2796233895704744
EE87810,0.09315697614584967,0.25778980076037883
EE87811,0.11603708539767572,0.2052310812461489
EE87813,0.1456509850748672,0.17874639439127063
EE87815,0.12032606580431857,0.20305290534858342
EE87816,0.07898930322612824,0.2335739928439228
EE87817,0.03634865647327372,0.323190366847616
EE87818,0.10659326581601654,0.2285887851623931
EE87819,2.781657204615834e-09,0.32878750582947036
EE87820,0.1111476500668987,0.21101998254618431
EE87821,0.032096537281280035,0.2956119546469664
EE87822,0.11423368238632615,0.21613029137651085
EE87823,0.10847488710833864,0.19900941680923298
EE87824,0.11207859917610638,0.20934201192383597
EE87825,0.04141259113632667,0.3106159693253469
EE87826,0.1394266392368058,0.18925717460368366
EE87827,0.1454589328734468,0.16857192643155539
EE87828,0.12648505938129165,0.20721874104618884
EE87829,0.09383047814512421,0.2400300807855108
EE87830,0.12244001260472805,0.22369720225941672
EE87831,0.13540634542658125,0.1829957369140123
EE87832,0.07285748250031164,0.26455001954927454
EE87833,0.12941587350243508,0.18730968321677788
EE87834,0.1086702270336386,0.21586155440029856
EE87835,0.13513142917537582,0.15832196998852527
EE87836,0.1495987455929468,0.15131870333660397
EE87837,0.00483412870646363,0.32997419640149955
EE87838,0.09587800528835216,0.21445387016225118
EE87839,0.07045357768353791,0.2719412139779558
EE87840,0.08452567048694619,0.2530351554950151
EE87842,0.10995543908692132,0.22300432170903245
EE87843,0.13180932818742927,0.18682445610956114
EE87844,0.11777239448152119,0.22083576309254857
EE87845,0.08050504400364639,0.2594062080801019
EE87846,0.13474081542346894,0.19295838402387638
EE87848,0.04646434581520412,0.3093369903482564
EE87849,0.08699996477920449,0.2591068028508981
EE87850,0.1300482004890842,0.19644129837150057
EE87851,0.08187049584136101,0.24904821768692667
EE87852,0.12235158928252532,0.20767956030643747
EE87854,0.15851121714527874,0.15339943129346992
EE87855,0.15724979884012932,0.15105182433924513
EE87856,0.0948210486934619,0.24902322384482298
EE87857,0.1475150606639672,0.16563787517653195
EE87858,0.14787927003249599,0.16952066775434743
EE87859,0.10184579220208552,0.21062442555764194
EE87860,0.1468954708914171,0.1706986242737491
EE87861,0.14901515189571793,0.17028669945745042
EE87862,0.07247490262830124,0.28119337570331004
EE87863,0.020426951869645077,0.33714678150788957
EE87864,0.06279718946816921,0.28360976508621494
EE87866,0.10393373981621871,0.22048397690538182
EE87868,0.10411056314403118,0.233134878891551
EE87869,0.09553330059097712,0.24101848941523668
EE87870,0.03179950832128147,0.3083229873271448
EE87871,0.12665450367214648,0.19687671648002927
EE87872,0.10023149567843202,0.20624540245440723
EE87873,0.03869957538449486,0.33084140105215365
EE87875,0.09073901402436992,0.2416036451198054
EE87876,0.08465259378496005,0.23397347885860237
EE87877,0.0909185203497399,0.2443250940421827
EE87878,0.086890224277264,0.26595621750857595
EE87879,0.10860357305641691,0.2121129981187356
EE87880,0.1109349875096646,0.21523907649365462
EE87881,0.01917460971376217,0.32244699930545595
EE87882,0.05075821099634051,0.28250401863767066
EE87883,0.10472185147435686,0.22627973594657574
EE87884,0.004901647729869927,0.33644840395134795
EE87885,0.11440771916795112,0.22163561541301988
EE87886,0.07827329382316392,0.24110891102212148
EE87887,0.04998894442033639,0.27772668773712295
EE87888,0.05051719268029072,0.26250126865791645
EE87889,0.04740492673656848,0.26885295516120933
EE87890,0.06549465524538024,0.2868946775164161
EE87891,0.037665371810240864,0.22463523789627637
EE87892,0.14765928060868516,0.1353660689115863
EE87893,0.11657285830058417,0.20887638482757814
EE87894,0.14370411231940958,0.16131977426276925
EE87895,0.11763869470378738,0.20878130474158008
EE87896,0.07522438257013667,0.257616243459648
EE87897,0.1081586148693463,0.22685982108911673
EE87898,0.1622520001414402,0.13462845092162917
EE87899,0.13898895023017724,0.19318617491375714
EE87900,0.10026094786280368,0.24268888176607897
EE87901,0.15504444263612985,0.17017675983290015
EE87902,0.08010481357148885,0.124309372200281
EE87903,0.10626653177457923,0.22175941020106457
EE87904,0.1520158099147762,0.17685946221665522
EE87906,0.15479515863198748,0.16828916942831565
EE87907,0.13163243726422713,0.18396231336601104
EE87908,0.13042517726892425,0.19296223794040993
EE87909,0.058888042673670024,0.29903146629465266
EE87910,0.12903404131699622,0.19744198533292434
EE87911,0.13114477012929085,0.22131502885579685
EE87912,0.13423602516901814,0.20103730915895454
EE87913,0.12189278182823213,0.212882395174061
EE87915,0.14564797148293696,0.17959341817238134
EE87917,0.13931798712925514,0.1265601544831464
EE87918,0.1365431910670615,0.18725695239449397
EE87919,0.13341493066157975,0.22129721842313707
EE87922,0.13116348962800697,0.17962841619264028
